Chainage ID,Chainage Start (km),Chainage End (km),Section,Section Name,Station,Geometry Type,Level Crossing,IRJ,Turnout,Bridge,Fixed Asset?, WZ Level Crossing   , WZ IRJ , WZ Turnout , WZ Bridge , Asset Warning Zone? ,GBFI Max Avg,GBFI Avg of Avg,# Reasonably Fouled,# Fouled,# Highly Fouled,Fouled Zone?,Ballast Centre (m),Ballast <250mm?,Open TSR?,TSR Open Days,TSR History?,2025,2024,2023,2022,TQI Count,TQI Max Value, TQI Score , TQI Trend ,TQI Status,SF Accel West,SF Accel East,Suspension Travel,Rock,Bounce,DTF S1,DTF S2,DTF S3,DTF Worst Case ,Getting Worse?,Plainline Treatment,PL Treatment Override,Level Crossing Treatment,IRJ Treatment,Turnout Treatment,Bridge TrackTreatment,Problem Zone,Problem Zone Group #,Problem Zone Length
CHAIN-SML-S-01800-E-01801-MAINLINE,179.99999999999403,180.09999999999403,ML Section L7,Nunna-2,,Mild Curve,0,2,0,0,Yes,0,0,0,0,No,50.4,19.476190476190474,1,2,1,Yes,0.22169999999999995,Yes,No,0.0,Yes,0,1,0,0,2,20.0175,0.40035,,Poor,1,1,0,0,0,0,0,2,S3,0,No Treatment,No Treatment,No treatment,No treatment,No treatment,No treatment,0,,
CHAIN-SML-S-01801-E-01802-MAINLINE,180.09999999999403,180.19999999999402,ML Section L7,Nunna-2,,Mild Curve,0,0,0,0,No,0,0,0,0,No,33.3,15.185714285714285,2,1,0,Yes,0.19759999999999983,Yes,No,0.0,Yes,0,1,0,0,2,20.0175,0.40035,,Poor,1,1,0,0,0,0,0,2,S3,0,Lift & Tamp,Lift & Tamp,No treatment,No treatment,No treatment,No treatment,1,11.0,100.0
CHAIN-SML-S-01802-E-01803-MAINLINE,180.19999999999402,180.29999999999401,ML Section L7,Nunna-2,,Mild Curve,0,0,0,0,No,0,0,0,0,No,17.4,13.733333333333333,0,0,0,No,0.22590000000000005,Yes,No,0.0,Yes,0,1,0,0,2,18.855,0.3771,,Satisfactory,0,0,0,0,0,0,0,0,,0,No Treatment,No Treatment,No treatment,No treatment,No treatment,No treatment,0,,
CHAIN-SML-S-01803-E-01804-MAINLINE,180.29999999999401,180.399999999994,ML Section L7,Nunna-2,,Mild Curve,0,0,0,0,No,0,0,0,0,No,14.8,12.647619047619045,0,0,0,No,0.2389000000000001,Yes,No,0.0,Yes,0,1,0,0,2,18.3435,0.36687,,Satisfactory,0,0,0,0,0,0,0,0,,0,No Treatment,No Treatment,No treatment,No treatment,No treatment,No treatment,0,,
CHAIN-SML-S-01804-E-01805-MAINLINE,180.399999999994,180.499999999994,ML Section L7,Nunna-2,,Tangent,0,0,0,0,No,0,0,0,0,No,13.8,10.223809523809525,0,0,0,No,0.27780000000000055,No,No,0.0,Yes,0,1,0,0,2,19.932,0.39864,,Satisfactory,2,2,0,0,0,0,0,4,S3,0,No Treatment,No Treatment,No treatment,No treatment,No treatment,No treatment,0,,
CHAIN-SML-S-01805-E-01806-MAINLINE,180.499999999994,180.599999999994,ML Section L7,Nunna-2,,Tangent,0,0,0,0,No,0,0,0,0,No,12.6,11.128571428571428,0,0,0,No,0.25989999999999974,No,No,0.0,Yes,0,1,0,0,2,19.932,0.39864,,Satisfactory,0,0,0,0,0,0,0,0,,0,No Treatment,No Treatment,No treatment,No treatment,No treatment,No treatment,0,,
CHAIN-SML-S-01806-E-01807-MAINLINE,180.599999999994,180.699999999994,ML Section L7,Nunna-2,,Tangent,0,0,0,0,No,0,0,0,0,No,14.7,12.009523809523808,0,0,0,No,0.21909999999999996,Yes,No,0.0,Yes,0,1,0,0,2,18.4365,0.36873,,Satisfactory,0,0,0,0,0,0,0,0,,0,No Treatment,No Treatment,No treatment,No treatment,No treatment,No treatment,0,,
CHAIN-SML-S-01807-E-01808-MAINLINE,180.699999999994,180.799999999994,ML Section L7,Nunna-2,,Tangent,0,0,0,0,No,0,0,0,0,No,15.0,12.752380952380953,0,0,0,No,0.2118,Yes,No,0.0,Yes,0,1,0,0,2,14.913,0.29826,,Good,0,0,0,0,0,0,0,0,,0,No Treatment,No Treatment,No treatment,No treatment,No treatment,No treatment,0,,
CHAIN-SML-S-01808-E-01809-MAINLINE,180.799999999994,180.89999999999398,ML Section L7,Nunna-2,,Tangent,0,0,0,0,No,0,0,0,0,No,14.7,12.72857142857143,0,0,0,No,0.21159999999999995,Yes,No,0.0,Yes,0,1,0,0,2,15.573,0.31146,,Satisfactory,0,0,0,0,0,0,0,0,,0,No Treatment,No Treatment,No treatment,No treatment,No treatment,No treatment,0,,
CHAIN-SML-S-01809-E-01810-MAINLINE,180.89999999999398,180.99999999999397,ML Section L7,Nunna-2,,Tangent,0,0,0,0,No,0,0,0,0,No,14.7,12.561904761904762,0,0,0,No,0.19920000000000004,Yes,No,0.0,Yes,0,1,0,0,2,17.163,0.34326,,Satisfactory,0,0,0,0,0,0,0,0,,0,No Treatment,No Treatment,No treatment,No treatment,No treatment,No treatment,0,,
CHAIN-SML-S-01810-E-01811-MAINLINE,180.99999999999397,181.09999999999397,,,,Tangent,0,0,0,0,No,0,0,0,0,No,15.6,13.371428571428572,0,0,0,No,0.20890000000000009,Yes,No,0.0,Yes,0,1,0,0,2,17.163,0.34326,,Satisfactory,0,0,0,0,0,0,0,0,,0,No Treatment,No Treatment,No treatment,No treatment,No treatment,No treatment,0,,
CHAIN-SML-S-01811-E-01812-MAINLINE,181.09999999999397,181.19999999999396,Section SL7,Avon,,Tangent,0,0,0,0,No,0,0,0,0,No,14.6,12.076190476190478,0,0,0,No,0.23730000000000018,Yes,No,0.0,Yes,0,1,0,0,3,22.8315,0.6849449999999999,,Poor,0,0,0,0,0,0,0,0,,0,Lift & Tamp,Lift & Tamp,No treatment,No treatment,No treatment,No treatment,1,12.0,200.0
CHAIN-SML-S-01812-E-01813-MAINLINE,181.19999999999396,181.29999999999396,Section SL7,Avon,,Tangent,0,0,0,0,No,0,0,0,0,No,12.4,11.238095238095239,0,0,0,No,0.2706000000000004,No,No,0.0,Yes,0,1,0,0,2,22.8315,0.45663,,Poor,0,0,0,0,0,0,0,0,,0,Tamp Only,Tamp Only,No treatment,No treatment,No treatment,No treatment,1,12.0,200.0
CHAIN-SML-S-01813-E-01814-MAINLINE,181.29999999999396,181.39999999999395,Section SL7,Avon,,Tangent,0,0,0,0,No,0,0,0,0,No,17.5,14.147619047619045,0,0,0,No,0.23200000000000004,Yes,No,0.0,Yes,0,1,0,0,2,13.9125,0.27825,,Good,0,0,0,0,0,0,0,0,,0,No Treatment,No Treatment,No treatment,No treatment,No treatment,No treatment,0,,
CHAIN-SML-S-01814-E-01815-MAINLINE,181.39999999999395,181.49999999999395,Section SL7,Avon,,Tangent,0,0,0,0,No,0,0,0,0,No,14.2,12.990476190476189,0,0,0,No,0.2696,No,No,0.0,Yes,0,1,0,0,2,21.396,0.42792,,Poor,0,0,0,0,0,0,0,0,,0,Tamp Only,Tamp Only,No treatment,No treatment,No treatment,No treatment,1,13.0,400.0
CHAIN-SML-S-01815-E-01816-MAINLINE,181.49999999999395,181.59999999999394,Section SL7,Avon,,Tangent,0,0,0,0,No,0,0,0,0,No,20.6,14.752380952380953,1,0,0,Yes,0.24740000000000018,Yes,No,0.0,Yes,0,1,0,0,2,21.396,0.42792,,Poor,0,0,0,0,0,0,0,0,,0,Lift & Tamp,Lift & Tamp,No treatment,No treatment,No treatment,No treatment,1,13.0,400.0
CHAIN-SML-S-01816-E-01817-MAINLINE,181.59999999999394,181.69999999999393,Section SL7,Avon,,Tangent,0,0,0,0,No,0,0,0,0,No,14.8,10.852380952380951,0,0,0,No,0.19659999999999989,Yes,No,0.0,Yes,0,1,0,0,2,21.5565,0.43113,,Poor,0,0,0,0,0,0,0,0,,0,Lift & Tamp,Lift & Tamp,No treatment,No treatment,No treatment,No treatment,1,13.0,400.0
CHAIN-SML-S-01817-E-01818-MAINLINE,181.69999999999393,181.79999999999393,Section SL7,Avon,,Tangent,0,0,0,0,No,0,0,0,0,No,16.0,13.033333333333335,0,0,0,No,0.21559999999999974,Yes,No,0.0,Yes,0,1,0,0,2,21.5565,0.43113,,Poor,2,2,0,0,0,0,0,4,S3,0,Lift & Tamp,Lift & Tamp,No treatment,No treatment,No treatment,No treatment,1,13.0,400.0
CHAIN-SML-S-01818-E-01819-MAINLINE,181.79999999999393,181.89999999999392,Section SL7,Avon,,Tangent,0,0,0,0,No,0,0,0,0,No,24.0,13.3,1,0,0,Yes,0.24010000000000042,Yes,No,0.0,Yes,0,1,0,0,2,14.727,0.29454,,Good,0,0,0,0,0,0,0,0,,0,No Treatment,No Treatment,No treatment,No treatment,No treatment,No treatment,0,,
CHAIN-SML-S-01819-E-01820-MAINLINE,181.89999999999392,181.99999999999392,Section SL7,Avon,,Tangent,0,0,0,0,No,0,0,0,0,No,14.7,12.78095238095238,0,0,0,No,0.3281,No,No,0.0,Yes,0,1,0,0,2,30.369,0.60738,,Critical,0,0,0,0,0,0,0,0,,0,Tamp Only,Tamp Only,No treatment,No treatment,No treatment,No treatment,1,14.0,200.0
CHAIN-SML-S-01820-E-01821-MAINLINE,181.99999999999392,182.0999999999939,Section SL7,Avon,,Tangent,0,0,0,0,No,0,0,0,0,No,15.7,12.838095238095239,0,0,0,No,0.28849999999999965,No,No,0.0,Yes,0,1,0,0,2,34.2255,0.68451,,Critical,0,0,0,0,0,0,0,0,,0,Tamp Only,Tamp Only,No treatment,No treatment,No treatment,No treatment,1,14.0,200.0
CHAIN-SML-S-01821-E-01822-MAINLINE,182.0999999999939,182.1999999999939,Section SL7,Avon,,Tangent,0,0,0,1,Yes,0,0,0,1,Yes,16.1,13.633333333333335,0,0,0,No,0.22770000000000007,Yes,No,0.0,Yes,0,1,0,0,2,34.2255,0.68451,,Critical,0,0,0,0,0,0,0,0,,0,No Treatment,No Treatment,No treatment,No treatment,No treatment,No treatment,0,,
CHAIN-SML-S-01822-E-01823-MAINLINE,182.1999999999939,182.2999999999939,Section SL7,Avon,,Tangent,0,0,0,0,No,0,0,0,0,No,15.1,12.366666666666665,0,0,0,No,0.2914000000000001,No,No,0.0,Yes,0,1,0,0,2,30.7515,0.61503,,Critical,0,0,0,0,0,0,0,0,,0,Tamp Only,Tamp Only,No treatment,No treatment,No treatment,No treatment,1,15.0,400.0
CHAIN-SML-S-01823-E-01824-MAINLINE,182.2999999999939,182.3999999999939,Section SL7,Avon,,Tangent,0,0,0,0,No,0,0,0,0,No,13.2,11.347619047619046,0,0,0,No,0.28050000000000036,No,No,0.0,Yes,0,1,0,0,2,21.237,0.42473999999999995,,Poor,0,0,0,0,0,0,0,0,,0,Tamp Only,Tamp Only,No treatment,No treatment,No treatment,No treatment,1,15.0,400.0
CHAIN-SML-S-01824-E-01825-MAINLINE,182.3999999999939,182.4999999999939,Section SL7,Avon,,Tangent,0,0,0,0,No,0,0,0,0,No,13.2,12.042857142857144,0,0,0,No,0.2735000000000002,No,No,0.0,Yes,0,1,0,0,2,25.083,0.50166,,Poor,0,0,0,0,0,0,0,0,,0,Tamp Only,Tamp Only,No treatment,No treatment,No treatment,No treatment,1,15.0,400.0
CHAIN-SML-S-01825-E-01826-MAINLINE,182.4999999999939,182.59999999999388,Section SL7,Avon,,Tangent,0,0,0,0,No,0,0,0,0,No,19.7,15.795238095238098,0,0,0,No,0.24729999999999963,Yes,No,0.0,Yes,0,1,0,0,2,25.083,0.50166,,Poor,0,0,0,0,0,0,0,0,,0,Lift & Tamp,Lift & Tamp,No treatment,No treatment,No treatment,No treatment,1,15.0,400.0
CHAIN-SML-S-01826-E-01827-MAINLINE,182.59999999999388,182.69999999999388,Section SL7,Avon,,Tangent,1,0,0,0,Yes,0,0,0,0,No,176.1,39.27619047619048,8,0,4,Yes,0.23810000000000026,Yes,No,0.0,Yes,0,1,0,0,2,24.7485,0.49497,,Poor,0,0,0,0,0,0,0,0,,0,No Treatment,No Treatment,No treatment,No treatment,No treatment,No treatment,0,,
CHAIN-SML-S-01827-E-01828-MAINLINE,182.69999999999388,182.79999999999387,Section SL7,Avon,,Tangent,0,0,0,0,No,0,0,0,0,No,62.4,23.319047619047627,2,3,3,Yes,0.19010000000000005,Yes,No,0.0,Yes,0,1,0,0,2,21.45,0.429,Falling,Poor,0,0,0,0,0,0,0,0,,0,Local Formation Renewal (Bog Hole),Local Formation Renewal (Bog Hole),No treatment,No treatment,No treatment,No treatment,1,16.0,100.0
CHAIN-SML-S-01828-E-01829-MAINLINE,182.79999999999387,182.89999999999387,Section SL7,Avon,,Tangent,0,0,0,0,No,0,0,0,0,No,18.1,15.457142857142856,0,0,0,No,0.25290000000000024,No,No,0.0,Yes,0,1,0,0,2,15.276,0.30552,Rising,Satisfactory,0,0,0,0,0,0,0,0,,0,No Treatment,No Treatment,No treatment,No treatment,No treatment,No treatment,0,,
CHAIN-SML-S-01829-E-01830-MAINLINE,182.89999999999387,182.99999999999386,Section SL7,Avon,,Tangent,0,0,0,0,No,0,0,0,0,No,18.1,15.376190476190475,0,0,0,No,0.20949999999999996,Yes,No,0.0,Yes,0,1,0,0,2,17.031,0.34062,,Satisfactory,0,0,0,0,0,0,0,0,,0,No Treatment,No Treatment,No treatment,No treatment,No treatment,No treatment,0,,
CHAIN-SML-S-01830-E-01831-MAINLINE,182.99999999999386,183.09999999999386,Section SL7,Avon,,Tangent,0,0,0,0,No,0,0,0,0,No,17.6,14.409523809523808,0,0,0,No,0.24650000000000005,Yes,No,0.0,Yes,0,1,0,0,2,17.031,0.34062,,Satisfactory,0,0,0,0,0,0,0,0,,0,No Treatment,No Treatment,No treatment,No treatment,No treatment,No treatment,0,,
CHAIN-SML-S-01831-E-01832-MAINLINE,183.09999999999386,183.19999999999385,Section SL7,Avon,Hunter,Tangent,0,0,0,0,No,0,0,0,0,No,17.0,13.838095238095239,0,0,0,No,0.2513,No,No,0.0,No,0,0,0,0,2,12.129,0.24258,,Good,0,0,0,0,0,0,0,0,,0,No Treatment,No Treatment,No treatment,No treatment,No treatment,No treatment,0,,
CHAIN-SML-S-01832-E-01833-MAINLINE,183.19999999999385,183.29999999999384,Section SL7,Avon,Hunter,Tangent,0,0,0,0,No,0,0,0,0,No,18.8,13.752380952380955,0,0,0,No,0.2461000000000001,Yes,No,0.0,No,0,0,0,0,2,16.3515,0.32703000000000004,,Satisfactory,0,0,0,0,0,0,0,0,,0,No Treatment,No Treatment,No treatment,No treatment,No treatment,No treatment,0,,
CHAIN-SML-S-01833-E-01834-MAINLINE,183.29999999999384,183.39999999999384,Section SL7,Avon,Hunter,Tangent,0,0,0,0,No,0,0,0,0,No,15.8,14.276190476190477,0,0,0,No,0.19770000000000032,Yes,No,0.0,No,0,0,0,0,2,19.446,0.38892000000000004,,Satisfactory,0,0,0,0,0,0,0,0,,0,No Treatment,No Treatment,No treatment,No treatment,No treatment,No treatment,0,,
CHAIN-SML-S-01834-E-01835-MAINLINE,183.39999999999384,183.49999999999383,Section SL7,Avon,Hunter,Tangent,0,0,0,0,No,0,0,0,0,No,14.8,10.995238095238097,0,0,0,No,0.1690000000000001,Yes,No,0.0,No,0,0,0,0,2,19.446,0.38892000000000004,,Satisfactory,0,0,0,0,0,0,0,0,,0,No Treatment,No Treatment,No treatment,No treatment,No treatment,No treatment,0,,
CHAIN-SML-S-01835-E-01836-MAINLINE,183.49999999999383,183.59999999999383,Section SL7,Avon,Hunter,Tangent,0,0,0,0,No,0,0,0,0,No,17.8,15.19047619047619,0,0,0,No,0.20790000000000003,Yes,No,0.0,No,0,0,0,0,2,18.5865,0.37173,,Satisfactory,0,0,0,0,0,0,0,0,,0,No Treatment,No Treatment,No treatment,No treatment,No treatment,No treatment,0,,
CHAIN-SML-S-01836-E-01837-MAINLINE,183.59999999999383,183.69999999999382,Section SL7,Avon,Hunter,Tangent,0,0,0,0,No,0,0,0,0,No,16.3,14.504761904761908,0,0,0,No,0.1993000000000003,Yes,No,0.0,No,0,0,0,0,2,15.951,0.31902,,Satisfactory,0,0,0,0,0,0,0,0,,0,No Treatment,No Treatment,No treatment,No treatment,No treatment,No treatment,0,,
CHAIN-SML-S-01837-E-01838-MAINLINE,183.69999999999382,183.79999999999382,Section SL7,Avon,Hunter,Tangent,0,0,0,0,No,0,0,0,0,No,17.1,15.304761904761907,0,0,0,No,0.1951000000000001,Yes,No,0.0,No,0,0,0,0,2,15.951,0.31902,,Satisfactory,0,0,0,0,0,0,0,0,,0,No Treatment,No Treatment,No treatment,No treatment,No treatment,No treatment,0,,
CHAIN-SML-S-01838-E-01839-MAINLINE,183.79999999999382,183.8999999999938,Section SL7,Avon,Hunter,Tangent,0,0,0,0,No,0,0,0,0,No,17.5,13.919047619047618,0,0,0,No,0.1837000000000002,Yes,No,0.0,No,0,0,0,0,2,15.3255,0.30651,,Satisfactory,0,0,0,0,0,0,0,0,,0,No Treatment,No Treatment,No treatment,No treatment,No treatment,No treatment,0,,
CHAIN-SML-S-01839-E-01840-MAINLINE,183.8999999999938,183.9999999999938,Section SL7,Avon,Hunter,Tangent,0,0,0,0,No,0,0,0,0,No,13.8,10.933333333333334,0,0,0,No,0.15769999999999984,Yes,No,0.0,No,0,0,0,0,2,17.2875,0.34575,,Satisfactory,0,0,0,0,0,0,0,0,,0,No Treatment,No Treatment,No treatment,No treatment,No treatment,No treatment,0,,
CHAIN-SML-S-01840-E-01841-MAINLINE,183.9999999999938,184.0999999999938,Section SL7,Avon,Hunter,Tangent,0,0,0,0,No,0,0,0,0,No,14.5,11.033333333333335,0,0,0,No,0.15839999999999993,Yes,No,0.0,No,0,0,0,0,2,17.2875,0.34575,,Satisfactory,0,0,0,0,0,0,0,0,,0,No Treatment,No Treatment,No treatment,No treatment,No treatment,No treatment,0,,
CHAIN-SML-S-01841-E-01842-MAINLINE,184.0999999999938,184.1999999999938,Section SL7,Avon,Hunter,Tangent,0,0,0,0,No,0,0,0,0,No,10.7,8.942857142857141,0,0,0,No,0.14369999999999983,Yes,No,0.0,No,0,0,0,0,2,19.6695,0.39338999999999996,,Satisfactory,0,0,0,0,0,0,0,0,,0,No Treatment,No Treatment,No treatment,No treatment,No treatment,No treatment,0,,
CHAIN-SML-S-01842-E-01843-MAINLINE,184.1999999999938,184.2999999999938,Section SL7,Avon,Hunter,Tangent,0,0,0,0,No,0,0,0,0,No,17.7,11.504761904761905,0,0,0,No,0.16199999999999992,Yes,No,0.0,No,0,0,0,0,2,29.643,0.59286,,Poor,0,0,0,0,0,0,0,0,,0,Lift & Tamp,Lift & Tamp,No treatment,No treatment,No treatment,No treatment,1,17.0,1000.0
CHAIN-SML-S-01843-E-01844-MAINLINE,184.2999999999938,184.39999999999378,Section SL7,Avon,Hunter,Tangent,0,0,0,0,No,0,0,0,0,No,16.6,14.128571428571425,0,0,0,No,0.22560000000000008,Yes,No,0.0,No,0,0,0,0,2,29.643,0.59286,,Poor,0,0,0,0,0,0,0,0,,0,Lift & Tamp,Lift & Tamp,No treatment,No treatment,No treatment,No treatment,1,17.0,1000.0
CHAIN-SML-S-01844-E-01845-MAINLINE,184.39999999999378,184.49999999999378,Section SL7,Avon,Hunter,Tangent,0,0,0,0,No,0,0,0,0,No,18.3,14.085714285714285,0,0,0,No,0.20970000000000016,Yes,No,0.0,No,0,0,0,0,2,26.496,0.52992,,Poor,0,0,0,0,0,0,0,0,,0,Lift & Tamp,Lift & Tamp,No treatment,No treatment,No treatment,No treatment,1,17.0,1000.0
CHAIN-SML-S-01845-E-01846-MAINLINE,184.49999999999378,184.59999999999377,Section SL7,Avon,Hunter,Tangent,0,0,0,0,No,0,0,0,0,No,15.2,13.395238095238096,0,0,0,No,0.1853000000000002,Yes,No,0.0,No,0,0,0,0,2,23.2785,0.46557000000000004,,Poor,0,0,0,0,0,0,0,0,,0,Lift & Tamp,Lift & Tamp,No treatment,No treatment,No treatment,No treatment,1,17.0,1000.0
CHAIN-SML-S-01846-E-01847-MAINLINE,184.59999999999377,184.69999999999376,Section SL7,Avon,Hunter,Tangent,0,0,0,0,No,0,0,0,0,No,21.7,16.838095238095235,4,0,0,Yes,0.18330000000000002,Yes,No,0.0,No,0,0,0,0,2,25.062,0.50124,,Poor,0,0,0,0,0,0,0,0,,0,Lift & Tamp,Lift & Tamp,No treatment,No treatment,No treatment,No treatment,1,17.0,1000.0
CHAIN-SML-S-01847-E-01848-MAINLINE,184.69999999999376,184.79999999999376,Section SL7,Avon,Hunter,Mild Curve,0,0,0,0,No,0,0,0,0,No,21.9,16.04285714285714,3,0,0,Yes,0.2173,Yes,No,0.0,No,0,0,0,0,2,25.062,0.50124,,Poor,1,0,0,0,0,0,0,1,S3,0,Lift & Tamp,Lift & Tamp,No treatment,No treatment,No treatment,No treatment,1,17.0,1000.0
CHAIN-SML-S-01848-E-01849-MAINLINE,184.79999999999376,184.89999999999375,Section SL7,Avon,Hunter,Mild Curve,0,0,0,0,No,0,0,0,0,No,15.0,12.833333333333334,0,0,0,No,0.2510999999999999,No,No,0.0,No,0,0,0,0,2,20.4255,0.40851,,Poor,0,1,0,0,0,0,0,1,S3,0,Tamp Only,Tamp Only,No treatment,No treatment,No treatment,No treatment,1,17.0,1000.0
CHAIN-SML-S-01849-E-01850-MAINLINE,184.89999999999375,184.99999999999375,Section SL7,Avon,Hunter,Mild Curve,0,0,0,0,No,0,0,0,0,No,15.6,13.161904761904761,0,0,0,No,0.26459595959595955,No,No,0.0,No,0,0,0,0,2,22.4055,0.44811,,Poor,0,1,0,0,0,0,0,1,S3,0,Tamp Only,Tamp Only,No treatment,No treatment,No treatment,No treatment,1,17.0,1000.0
CHAIN-SML-S-01850-E-01851-MAINLINE,184.99999999999375,185.09999999999374,Section SL7,Avon,Hunter,Mild Curve,0,0,0,0,No,0,0,0,0,No,15.6,13.904761904761905,0,0,0,No,0.25810000000000005,No,No,0.0,No,0,0,0,0,2,22.4055,0.44811,,Poor,0,0,0,0,0,0,0,0,,0,Tamp Only,Tamp Only,No treatment,No treatment,No treatment,No treatment,1,17.0,1000.0
CHAIN-SML-S-01851-E-01852-MAINLINE,185.09999999999374,185.19999999999374,Section SL7,Avon,Hunter,Tangent,0,0,0,0,No,0,0,0,0,No,17.2,14.938095238095235,0,0,0,No,0.21409999999999996,Yes,No,0.0,No,0,0,0,0,2,20.3895,0.40779000000000004,,Poor,0,0,0,0,0,0,0,0,,0,Lift & Tamp,Lift & Tamp,No treatment,No treatment,No treatment,No treatment,1,17.0,1000.0
CHAIN-SML-S-01852-E-01853-MAINLINE,185.19999999999374,185.29999999999373,Section SL7,Avon,Hunter,Tangent,0,0,0,0,No,0,0,0,0,No,17.9,14.314285714285715,0,0,0,No,0.24389999999999973,Yes,No,0.0,No,0,0,0,0,2,16.7325,0.33465000000000006,,Satisfactory,0,0,0,0,0,0,0,0,,0,No Treatment,No Treatment,No treatment,No treatment,No treatment,No treatment,0,,
CHAIN-SML-S-01853-E-01854-MAINLINE,185.29999999999373,185.39999999999372,Section SL7,Avon,Hunter,Tangent,0,0,0,0,No,0,0,0,0,No,17.2,14.319047619047616,0,0,0,No,0.2286999999999998,Yes,No,0.0,No,0,0,0,0,2,16.7325,0.33465000000000006,,Satisfactory,0,0,0,0,0,0,0,0,,0,No Treatment,No Treatment,No treatment,No treatment,No treatment,No treatment,0,,
CHAIN-SML-S-01854-E-01855-MAINLINE,185.39999999999372,185.49999999999372,Section SL7,Avon,Hunter,Tangent,0,0,0,0,No,0,0,0,0,No,19.2,15.228571428571426,0,0,0,No,0.19550000000000028,Yes,No,0.0,No,0,0,0,0,2,22.485,0.4497,,Poor,0,0,0,0,0,0,0,0,,0,Lift & Tamp,Lift & Tamp,No treatment,No treatment,No treatment,No treatment,1,18.0,200.0
CHAIN-SML-S-01855-E-01856-MAINLINE,185.49999999999372,185.5999999999937,Section SL7,Avon,Hunter,Tangent,0,0,0,0,No,0,0,0,0,No,35.1,17.166666666666668,2,1,0,Yes,0.20960000000000006,Yes,No,0.0,No,0,0,0,0,2,26.1705,0.52341,,Poor,0,0,0,0,0,0,0,0,,0,Lift & Tamp,Lift & Tamp,No treatment,No treatment,No treatment,No treatment,1,18.0,200.0
CHAIN-SML-S-01856-E-01857-MAINLINE,185.5999999999937,185.6999999999937,Section SL7,Avon,Hunter,Tangent,1,0,0,0,Yes,0,0,0,0,No,189.3,35.366666666666674,5,3,2,Yes,0.1985000000000003,Yes,No,0.0,Yes,0,1,0,0,2,29.5455,0.59091,,Poor,0,0,0,0,0,0,0,0,,0,No Treatment,No Treatment,No treatment,No treatment,No treatment,No treatment,0,,
CHAIN-SML-S-01857-E-01858-MAINLINE,185.6999999999937,185.7999999999937,Section SL7,Avon,Hunter,Tangent,0,0,0,0,No,0,0,0,0,No,17.8,15.509523809523811,0,0,0,No,0.22069999999999995,Yes,No,0.0,Yes,0,1,0,0,2,29.5455,0.59091,,Poor,0,0,0,0,0,0,0,0,,0,Lift & Tamp,Lift & Tamp,No treatment,No treatment,No treatment,No treatment,1,19.0,300.0
CHAIN-SML-S-01858-E-01859-MAINLINE,185.7999999999937,185.8999999999937,Section SL7,Avon,Hunter,Tangent,0,0,0,0,No,0,0,0,0,No,16.2,13.614285714285714,0,0,0,No,0.2269000000000002,Yes,No,0.0,No,0,0,0,0,2,29.28,0.5856,,Poor,0,0,0,0,0,0,0,0,,0,Lift & Tamp,Lift & Tamp,No treatment,No treatment,No treatment,No treatment,1,19.0,300.0
CHAIN-SML-S-01859-E-01860-MAINLINE,185.8999999999937,185.9999999999937,Section SL7,Avon,Hunter,Tangent,0,0,0,0,No,0,0,0,0,No,16.4,14.590476190476192,0,0,0,No,0.21269999999999994,Yes,No,0.0,No,0,0,0,0,2,21.1995,0.42399000000000003,,Poor,0,0,0,0,0,0,0,0,,0,Lift & Tamp,Lift & Tamp,No treatment,No treatment,No treatment,No treatment,1,19.0,300.0
CHAIN-SML-S-01860-E-01861-MAINLINE,185.9999999999937,186.09999999999368,Section SL7,Avon,Hunter,Tangent,0,0,0,0,No,0,0,0,0,No,18.3,13.623809523809525,0,0,0,No,0.18710000000000016,Yes,No,0.0,No,0,0,0,0,2,16.77,0.3354,,Satisfactory,0,0,0,0,0,0,0,0,,0,No Treatment,No Treatment,No treatment,No treatment,No treatment,No treatment,0,,
CHAIN-SML-S-01861-E-01862-MAINLINE,186.09999999999368,186.19999999999368,Section SL7,Avon,Hunter,Tangent,0,0,0,0,No,0,0,0,0,No,13.0,11.54761904761905,0,0,0,No,0.1564000000000001,Yes,No,0.0,No,0,0,0,0,2,17.5605,0.35121,,Satisfactory,0,0,0,0,0,0,0,0,,0,No Treatment,No Treatment,No treatment,No treatment,No treatment,No treatment,0,,
CHAIN-SML-S-01862-E-01863-MAINLINE,186.19999999999368,186.29999999999367,Section SL7,Avon,Hunter,Tangent,0,0,0,0,No,0,0,0,0,No,22.8,14.771428571428569,2,0,0,Yes,0.18090000000000012,Yes,No,0.0,No,0,0,0,0,2,17.5605,0.35121,,Satisfactory,0,0,0,0,0,0,0,0,,0,No Treatment,No Treatment,No treatment,No treatment,No treatment,No treatment,0,,
CHAIN-SML-S-01863-E-01864-MAINLINE,186.29999999999367,186.39999999999367,Section SL7,Avon,Hunter,Tangent,0,0,0,0,No,0,0,0,0,No,21.7,14.971428571428573,1,0,0,Yes,0.22779999999999995,Yes,No,0.0,No,0,0,0,0,2,16.9635,0.33927,,Satisfactory,0,0,0,0,0,0,0,0,,0,No Treatment,No Treatment,No treatment,No treatment,No treatment,No treatment,0,,
